ASIN,channel,retail,1m,weight,selling
B0714LXWTR,0,102.37,1197.834207,7.20028892,82.08
B00K7UOTU0,0,449,3964.770813,34.94984086,360
B07YXPLZ6H,0,31.99,20.137821,0.0992079,25.64
B0815X34PD,0,31.99,18.7952996,0.17416498,25.64
B076V5DB3M,0,34.95,767.0068853,1.3007258,28
B01AKAP29I,0,75.22,2491.90279,30.4678484,60.24
B003M50JAG,0,144.41,8619.414554,74.00027492,115.65
B00WOLPER2,0,99.62,3100.553173,20.39934886,79.78
B00JUM2VAQ,0,80.23,4159.253345,29.8505548,64.25
B00F9HAHYI,0,109.75,4779.559255,44.20042638,87.89
B00HFAW43O,0,109.75,4552.673139,44.09901386,87.89
B00IUJIZKU,0,109.75,4238.645178,44.35034054,87.89
B00KZQ5RFW,0,109.75,3771.813873,45.00070344,87.89
B00GPG6PFW,0,153.78,4625.962602,53.99996228,123.15
B00NYA42LQ,0,198.55,3536.323415,10.71004396,159
B00GYHN0L4,0,108.81,4598.135795,35.99923998,87.13
B01MUT86Y4,0,149.99,1539.261809,7.35020308,120.1
B07DQFGBZL,0,19.99,53.0295953,0.1322772,16
B07D3NXHR6,0,23.99,547.5046364,5.291088,19.2
B008UZKQ24,0,149.99,5872.249627,52.00037194,120.04
B07JZ43HMQ,0,29.99,423.8706202,2.5463361,24
B003VU7F36,0,99.97,8334.433875,50.49902572,80
B0757H7FJM,0,39.99,824.5522344,5.4123421,32
B077JSLK51,0,39.99,748.0285146,5.00007816,32
B07B3SF1NL,0,39.99,645.0815327,11.3097006,32
B081DNYC7G,0,39.99,80.9784499,1.433003,32
B07V9YKCRN,0,44.99,300.7247936,10.69902086,36
B01MCTTRPZ,0,49.99,1633.177283,8.99925884,40
B01MDJ56SW,0,49.99,1625.549321,7.14958266,40
B01MXIMM7I,0,49.99,1531.572823,7.79994556,40
B06WGQC6RG,0,49.99,1373.52144,10.65051922,40
B07HNDLGPC,0,49.99,438.8214267,11.99974666,40
B01H3YIL2E,0,59.99,2091.770389,6.1508898,48
B01N26M3D4,0,79.99,1500.145617,41.59897478,64
B07F47FSJ8,0,99.99,493.4376382,32.69892384,80
B085W49V9B,0,99.99,193.5061527,11.99974666,80
B00HFAW4WA,0,119.99,4529.728227,38.40007116,96
B007GGCLGW,0,149.99,6393.269978,49.4496266,120
B009XB2SUW,0,159.99,5633.585937,52.65073484,128
B003N1FGLQ,0,189.99,8610.566117,61.59928742,152
B008F48BEK,0,194.99,6036.037238,48.01882822,156
B003D7KGH4,0,229.99,8777.771055,74.00027492,184
B00DGGNOV2,0,229.99,5086.813585,44.4010468,184
B0091RCIR6,0,420.36,5830.814535,39.40096864,336.29
B0091RCISA,0,420.36,5830.814535,39.40096864,336.29
B0091RCKP6,0,420.36,5830.814535,39.40096864,336.29
B084ZSZ3WP,0,20.95,41.2520212,1.34922744,16.76
B013I2A8O4,0,150,2839.615832,12.31941656,120
B071LH288K,0,75,1089.02895,20.05983738,60
B0815V76SX,0,20,235.2463635,1.80999302,16
B07WKB6JCV,0,13,20.748058,0.39903622,10.4
B001KW0BZQ,0,274,10492.35395,91.00009974,219.2
B07N99DFT2,0,103.95,381.2760776,8.75013678,83.16
B07XGWP9JY,0,40.95,82.8091609,1.90038244,32.76
B0898W87VZ,0,229.99,172.5139999,1.11994696,183.99
B01MPXOCJH,0,199.99,1598.515822,12.14966082,159.99
B088YW33PD,0,189.99,174.8329005,0.89948496,151.99
B00ET48SMA,0,149.99,4857.425496,26.57008024,119.99
B00KMNFLYA,0,149.99,3836.621043,28.69974316,119.99
B00B2YAD46,0,139.99,5436.418362,35.60020376,111.99
B00174TRC,0,139.99,5061.122607,28.00087862,111.99
B00P8DCGAG,0,119.99,3428.189419,21.4509526,95.99
B00TNIK6P4,0,119.99,3211.799378,20.8997976,95.99
B07JBLTQRC,0,119.99,432.1698434,10.39919254,95.99
B07V423GFK,0,119.99,306.0948792,10.15007048,95.99
B0183KA3Q4,0,99.99,2593.50725,18.04922394,79.99
B018GWXW6M,0,184.98,2573.491476,5.4454114,147.98
B07DMBBXY5,0,34.99,524.80382,1.60055412,27.99
B07G61M8GT,0,28.99,466.7092576,0.8598018,23.19
B0757B6J6T,0,22.13,827.2372772,0.59965664,17.7
B07C9Q9KKB,0,25,576.7960124,1.84967618,19.99
B01HI8CN24,0,65.31,2075.599108,20.20093306,52.22
B0009I6KRK,0,398.99,16045.57168,109.9995149,318.95
B071W9KF83,0,129,1061.751356,2.79766278,103.07
B00GG67FXM,0,209.8,4669.167382,21.14891966,167.62
B08148G1W7,0,10.99,237.6873115,0.70106916,8.78
B00A6MKU7U,0,149,5601.670542,64.82023724,119
B01450646Y,0,109.99,2812.094143,12.20036708,87.8
B0002Z9MBQ,0,399.99,18835.63627,109.9995149,319.28
B014UVTANM,0,132.56,2761.749591,19.74898596,105.8
B004C5RDQS,0,144.08,7935.460924,77.60041938,114.94
B01FZ54K1Y,0,115.58,2156.9437,16.25025402,92.2
B01H5XLD14,0,78.99,2083.532189,10.39919254,63
B07Z7DB9T5,0,15.95,247.756222,0.50044874,12.72
B017EZL138,0,150.49,2619.686417,104.0007439,120
B0032UY0CY,0,85.16,37.5295755,0.0992079,67.9
B0064Y42X2,0,250.85,6920.08758,88.18039076,200
B07T86LD9T,0,55,314.7602446,1.04939912,43.85
B07VMQN9VB,0,55,294.2562814,1.04939912,43.85
B00OMVX0GY,0,140.19,3503.91983,20.69917718,111.75
B0714PFCNG,0,222.03,1196.857828,11.7506246,176.97
B008H5EWO0,0,219.62,5983.007643,52.9990648,175
B00K7UOTP0,0,75.18,3969.225543,16.1598646,59.89
B000EMXN4E,0,260.74,14238.5989,94.00058756,207.68
B00IPOPKKS,0,129.95,4269.462147,55.11990924,103.46
B0063CR886,0,149.99,6932.475391,36.8502233,119.4
B000KKB1U8,0,299.99,12952.76851,67.99929928,238.78
B00B73OPLY,0,219.94,5398.705715,55.00085976,175
B001RCUNJ8,0,149.99,10119.86529,30.39950518,119.33
B002G9UD8C,0,201.16,9581.087042,69.99888962,160
B071J38HGC,0,90.53,1112.401027,4.04106846,72
B00RXIGI9Y,0,149.99,3279.840804,23.00080046,119.27
B075NPYWVP,0,83.39,57.3012543,0.14991416,66.3
B01953VSH6,0,149.99,2554.146964,17.29965314,119.24
B004VG092S,0,151.04,7532.094267,63.29904944,119.99
B01AY74K68,0,293.48,2465.235433,17.85080814,233
B0028KDC82,0,195.3,9834.579492,81.74951422,155
B07B428PCH,0,143.29,615.0578723,5.00669202,113.71
B008TTQ2A6,0,162.58,5885.735865,60.00093792,129
B071H1FXFC,0,52.27,1129.060497,2.645544,41.46
B07J516D1P,0,11.99,90.4981471,0.39903622,9.51
B0768HY1SP,0,44.13,775.7942981,4.519471,35
B07RCCYVYQ,0,23,85.4942037,5.00007816,18.24
B00S1116J4,0,281.89,3278.498283,24.2949124,223.44
B00DNNRH1G,0,220.83,5033.722966,24.85047664,175
B01LRLCC92,1,44.99,1744.606559,7.85065182,35.65
B0716XGQBQ,0,70.99,1187.033012,3.5053458,56.25
B08B6F9NXB,0,75.09,40.0315472,0.26014516,59.49
B006M9BJVW,0,14.27,125.098585,0.35053458,11.3
B071ZGMXYQ,0,199.99,1025.442255,9.79071742,158.36
B00IGXENR4,0,120,4317.060633,15.3000628,95
B0777HNPJ9,0,24,754.5580505,0.6503629,19
B06WW7XRFP,1,39.16,1348.928889,6.21261916,31
B083MYW6QY,0,48.92,212.0573575,1.82322074,38.72
B00FQ2BK7Y,0,136.5,4733.669433,34.8991346,108
B07TC7JWKY,0,223.83,313.3566995,2.64995324,177.09
B00ZAIW4UG,0,79,3015.608183,35.4502896,62.5
B0772MKR2R,0,35.85,757.6092355,2.10100286,28.36
B07B3SF1P1,0,131.47,644.6543668,4.44892316,104
B007SWPD5K,0,151.99,6275.738332,17.80010188,120.2
B07PP4Q887,0,79.67,361.6874699,22.80018004,63
B00DYA3FL4,0,168.2,4992.287873,41.64968104,133
B003JM6Y7E,0,34.57,127.9666989,0.7495708,27.33
B07PQ1J711,0,94.73,361.1382566,3.58912136,74.89
B07PVQFJ7G,0,112.15,357.2327398,10.4498988,88.66
B001ZFIA6U,0,209.99,9947.839479,74.99896778,166
B008G6MY72,0,65.8,6021.635645,28.4506211,52
B01HIUTDZW,0,63.26,2064.858937,9.700328,49.99
B0028JQYSS,0,236.81,9841.048004,80.99994342,187.11
B000UCNUW8,0,217.15,12051.32642,60.00093792,171.54
B07B3W9RNC,0,88.45,637.3315228,2.57058692,69.87
B01MQU3JEZ,0,114.99,1593.267783,5.80035522,90.79
B07BLZWMCX,0,54.24,597.4830467,1.11994696,42.82
B07C2ZVRR5,0,319,581.7389321,7.6720776,251.75
B01B77VNJG,0,179.93,2452.176361,20.65067554,141.99
B002QVQVPY,0,23.99,129.4922914,10.18093516,18.93
B01M7R8N8U,0,62.1,1650.141872,17.20044524,49
B01JC1FMQY,0,229.43,1878.431533,16.7992044,181
B077ZM7FX9,0,58.51,727.2194329,3.50093656,46.15
B0023RT9XM,0,379.99,9904.695723,86.00002158,299.69
B07CZBMBWZ,0,32,96.5394934,0.9700328,25.23
B00ECZGU8K,0,224,4930.837007,53.25920996,176.57
B0169P8XNU,0,224,2704.936526,53.99996228,176.57
B01BHF9JIU,0,84.95,2431.55035,29.1891688,66.96
B01EQTMAMG,0,116.99,2221.628822,16.25025402,92.2
B077JHTPHN,0,47.17,748.150562,4.850164,37.17
B083ZVXS3Z,0,12.5,209.6774332,0.440924,9.85
B07G2M76HM,0,12.5,92.5119292,0.35053458,9.85
B07VRF16FP,0,79.95,291.5102149,1.45945844,63
B01E10FJCS,0,119.99,2257.266663,18.95091352,94.5
B07DLLFFJZ,0,57.05,527.6109102,5.05078442,44.93
B0023RT9VE,0,399.99,9910.492975,75.99986526,314.99
B01L8JJG0G,0,170.04,1780.061329,3.39952404,133.77
B00KBIDJ9A,0,88.99,3938.530622,38.64919322,69.99
B000L1JB1W,0,199.99,12854.82548,35.69941166,157.28
B001ARYU58,1,274,11130.60083,67.69947096,215.45
B06ZXYFNBW,1,69.95,1245.737812,11.0010538,55
B01HVL71BG,0,39.99,106.181238,0.7495708,31.43
B0781Z5LZB,0,109.99,724.5343901,4.1005932,86.44
B00C87VSFO,0,140.61,5258.5953,60.60941304,110.5
B00URV4H88,0,69.99,3150.714655,13.1505583,55
B00V57L51U,0,69.99,3139.974484,13.19905994,55
B06XQK8XGR,0,69.99,1290.773302,33.04945842,55
B00HVC2N1E,0,95.45,4469.680907,38.40007116,75
B00813HH1I,0,232.82,6252.854444,36.8502233,182.89
B07M7LGV6J,0,75.77,397.7524766,36.9494312,59.5
B089YWNY1D,0,62.03,168.7305305,0.39021774,48.71
B01MQ4IKMG,0,118.99,1596.929205,7.70073766,93.42
B01HIUTQCW,0,413,2056.254595,25.60004744,324.21
B00T36KG42,0,62.36,3238.405712,45.9993963,48.94
B01NH0SGCL,0,50.4,1390.486028,7.85065182,39.55
B076X9C7H1,0,41.99,760.8434916,3.2187452,32.95
B0016I7ZLM,0,179.11,11317.57745,86.85982338,140.5
B013WP2H5K,0,141.43,2818.623679,7.79994556,110.93
B01HIUT2YE,0,59.93,2073.524302,9.40049968,47
B009L1FORS,1,107.11,5733.054568,40.34895524,84
B01DPBIFQ6,0,87.99,2278.9911,10.802638,69
B004NKSPXC,0,172.78,7702.777556,77.9994556,135.44
B014JOQ7ZY,0,134.99,2778.042919,19.64977806,105.8
B015KGUE90,0,134.99,2741.672794,8.88020936,105.8
B015WE0XCS,0,134.99,2721.534973,19.79969222,105.8
B07B3VM8D1,0,54.94,640.5657789,5.95026938,43.05
B00JU7UCG6,0,164.04,4173.166748,49.59954076,128.53
B0169P91BI,0,59.99,2704.875503,10.3506909,47
B00BD4W3ZM,0,222.82,5375.02852,39.6500907,174.55
B071KJT3HN,0,39.4,1097.633292,11.34938376,30.86
B07N4M63VJ,0,39.44,383.4729308,1.8298346,30.89
B001OS6VMS,0,445.37,10219.82211,114.0009002,348.75
B07X4SX8N4,0,22.99,275.7661003,9.94063158,18
B00VF1SC8A,0,97.07,3131.980379,30.00046896,76
B07RF1HLQ9,0,78.72,341.3665778,3.80076488,61.63
B074PCP6VK,0,41.13,860.9223596,7.05037476,32.2
B012SK8RAY,0,184.83,2872.141464,14.10074952,144.7
B00TZVP208,0,79.99,3177.931225,5.6989427,62.61
B01MTDGIRR,0,77.75,1554.700805,16.84991066,60.8
B01M1V3VDF,0,169.99,1677.480489,5.39911438,132.93
B01MYV9UVX,0,169.99,1522.968481,5.20069858,132.93
B0732MP9G1,0,169.99,940.6803355,3.50093656,132.93
B0000AUVKE,0,78.32,39.3602865,1.69976202,61.21
B00EM7C89I,0,119.64,4896.297593,47.95930348,93.5
B08JRZ413Z,0,64.15,145.6025482,0.61949822,50.13
B00L8JIO4G,0,79.99,3748.624867,20.00031264,62.5
B00L6CEX36,0,97.27,3751.126839,35.04904876,76
B086R2VYT2,0,49.02,187.1596879,2.10100286,38.3
B004IYYVTU,0,69.87,7802.551306,17.14973898,54.59
B00GKHOXM8,0,110.32,4658.183116,43.99980596,86.19
B071GCRXN9,0,124.99,1133.39318,2.85057366,97.65
B00RHH54JQ,0,94.4,3302.907763,13.8009212,73.75
B00AISL9AY,0,95.99,5563.957895,37.00013746,74.99
B01L8JJAHU,0,50.78,1790.13024,17.55097982,39.67
B002TMM136,0,197.19,9186.141656,67.99929928,153.99
B07FLV5Q4N,0,59.55,480.866756,16.10033986,46.5
B06XFMC17Z,1,129.99,1315.182782,8.9948496,101.49
B073W3CVPT,0,163.15,909.6192722,11.1994696,127.35
B07W6B2TQQ,0,9.98,285.0417027,1.10010538,7.79
B07B438ZBH,0,28.25,614.3866116,5.05078442,22.05
B008602LJE,0,139.99,6219.840623,47.00029378,109.21
B0787FVB5F,0,186.16,716.7233565,12.05045292,145.22
B01LOWH06E,0,129,1760.960911,20.59996928,100.62
B0731VVL3Q,0,180,940.6803355,8.00056598,140.4
B07GNQG4C2,0,35,91.7186211,2.59924698,27.3
B01I6S0WAA,0,119,2003.530118,21.04971176,92.82
B076QSKWFQ,0,79,768.89862,1.7196036,61.62
B08LZZT6Y5,0,69.99,139.8052967,2.0502966,54.59
B0198HHSNM,0,99.98,2539.623323,19.25074184,77.98
B01GV5VWN6,0,99.98,2105.31765,19.55057016,77.98
B077H79Y2L,0,14.99,750.8966285,0.67902296,11.69
B07D7GF9PF,0,34.61,543.5991196,2.50003908,26.99
B06VSWXV3S,0,22.89,29.7185419,1.64905576,17.85
B018IP2F1U,0,149.08,2567.083988,28.60053526,116.25
B004R388JG,0,135.56,7595.80301,56.50000136,105.7
B07QPGCJ8S,0,19.99,22.6397927,0.09038942,15.58
B002TMRYS8,0,224.99,9186.141656,74.99896778,175.29
B00EO97600,0,42.35,66.2717382,0.8157094,32.99
B000GAYQKY,0,199,13839.87004,26.99998114,155
B0778XLHH9,0,27.98,754.0698609,3.95067904,21.79
B0785J41MH,0,27.98,719.0422571,3.96390676,21.79
B000P9IRFQ,0,148.57,12312.93502,37.95032868,115.7
B01F7QEEQ2,0,78.31,2194.412252,11.40009002,60.98
B084B82F1Q,0,44.95,205.9549875,0.54895038,35
B00KBIDFA8,0,139.99,3950.796385,44.24892802,108.99
B07846GQNM,0,115.6,722.3375369,23.90028542,90
B000JGM5SU,0,144.99,13072.74111,45.09991134,112.88
B006H5V0LA,0,204.99,6823.303992,79.35970614,159.59
B000FJRR2K,0,154.99,14058.51796,46.40063714,120.66
B003H3JKX0,0,173.95,8676.288642,37.65050036,135.39
B0743QRZJX,1,209.99,894.3633472,10.84893502,163.44
B071WC2LVY,0,48.99,1060.958048,10.20077674,38.13
B07TLB7ZR1,0,39.95,47.4154149,1.21033638,31.09
B01MTKYPH1,0,170.84,1552.931118,5.20069858,132.93
B00JKIGYBM,0,359.99,4189.399052,18.30055062,280
B07YGW5C79,0,449.99,262.40191,2.66979482,349.99
B089NZK56Z,0,349.99,169.9510045,1.60055412,272.21
B00004TFT1,0,349.99,135.5946614,0.1984158,272.21
B07G37ZJBQ,0,379.99,469.7604426,1.69976202,295.54
B08BTX9S2C,0,379.99,164.2758004,1.60055412,295.54
B007IWKH8S,0,144.15,6350.91953,8.90005094,112.11
B00YOHS6O2,0,95,3055.700754,12.03942982,73.88
B0713Y3Y1Y,0,129.9,1209.489734,3.07985414,101
B072K69V2W,0,129.9,969.4835219,2.89025682,101
B072MNSZP6,0,129.9,961.3063461,3.04017098,101
B074KMBXHL,0,30.87,871.9066256,7.40090934,24
B07Z5QXCJG,0,18.99,81.7107343,1.85629004,14.76
B07896FQ1V,0,79.99,708.7292518,1.9731349,62.14
B000RIL49G,0,171.99,12228.35617,47.3001221,133.6
B078MT6S27,0,149.99,698.2331754,21.84998882,116.5
B001U0HJN0,0,197.13,10009.41239,51.3896922,153.09
B07XG23B7S,0,25.99,274.7897211,0.93034964,20.18
B07ZWCXFQR,0,25.99,240.5554254,0.90168958,20.18
B08128BMPZ,0,25.99,238.2365248,0.7495708,20.18
B083T5RHZ3,0,25.99,210.8979072,0.59965664,20.18
B08GCRGYPY,0,25.99,151.7049182,0.7495708,20.18
B005NKAJWG,0,22.99,125.6477983,0.6503629,17.85
B0178824BE,0,22.99,62.9764584,0.59965664,17.85
B00HHED20C,0,219,4525.944758,24.64985622,170
B072R3FKRK,0,115.3,58.5217283,0.29982832,89.5
B01DOLN0M6,0,94.05,2282.469451,8.00056598,73
B000W8ADF2,0,231.92,11920.18649,43.69997764,180
B0017DC426,0,315.75,11227.87261,154.5592943,245.02
B0849G9W2R,0,21.99,206.260106,1.3889106,17.06
B06VY71H43,0,78.37,1385.665156,15.59989112,60.8
B06WVFD7BL,0,135.99,1363.6356,9.94945006,105.5
B07RHWDY6N,0,49.99,339.5968905,2.81529974,38.78
B0042P6TR2,0,134.07,8098.028061,55.00085976,104
B072BWWW6H,0,95.98,994.8083574,6.47937818,74.44
B01M2ZWKSN,0,19.99,105.2658825,0.67902296,15.5
B00GKL1XSQ,0,89,4646.954755,10.80043338,69
B076QQRVT9,0,39.99,769.508857,5.39911438,31
B077C7F6LG,0,39.99,752.8493869,5.3792728,31
B078KFHPDN,0,39.99,699.2705783,6.60063228,31
B07B3VLHTZ,0,39.99,641.0539685,4.55033568,31
B00ESVXQZS,1,259,4869.508189,59.2601856,200.76
B071G1QLVX,1,79.99,1141.021143,6.49921976,62
B07MD1V3WF,0,40,395.433576,11.04955544,31
B008N3L20I,0,239.99,5945.905233,27.8994661,185.99
B07FMQTDNC,0,43.86,93.2442136,2.6234978,33.99
B075LWM47L,0,96.08,803.9262238,6.21923302,74.44
B013LPUZPA,0,95,2833.14732,12.09895456,73.59
B077TQ8M88,0,46.99,739.8513388,3.55825668,36.39
B00DL7BH2O,0,159.99,5045.317469,14.94952822,123.89
B01GG3H08Y,0,67.16,2126.370827,12.74931746,52
B00JUM3T1G,0,293,4103.904849,13.84942284,226.79
B07FF8JCF3,0,87.73,10.0078868,0.0992079,67.9
B000M5Y720,0,103.38,12755.90606,30.80074602,79.99
B001TNR6CW,0,108.99,10022.95965,42.80049268,84.32
B00099YJ1S,0,76.9,39.1161917,0.18077884,59.49
B08BTMB75G,0,51.19,164.6419426,0.50044874,39.6
B018GWYOT6,0,71.21,2569.402889,14.6496999,55.08
B002AQ755K,0,169.37,9746.583317,80.47083462,131
B00PCAIJFQ,0,42.02,33.1358691,0.50044874,32.5
B01E017BJW,0,76.3,2259.463516,27.44972362,59
B011OP124C,0,111.7,2891.913143,18.39975852,86.36
B0723BX9X1,0,36.67,1007.37924,11.7506246,28.35
B07ZHX42NJ,0,21.99,81.161521,1.4109568,17
B00BKOLSMY,0,153.93,5351.534395,47.00029378,119
B07ZSY7JS8,0,30.99,241.1656624,0.72972922,23.95
B010D2JGAY,0,186.34,2947.566757,21.75078092,143.99
B07M8W9QRZ,0,43.99,88.8505072,2.53751762,33.99
B01I42IA7U,0,34.95,2013.049816,11.90053876,27
B000BB4X9C,0,179.89,15033.73771,50.60043824,138.97
B07BL82QWL,0,40.97,598.9476155,6.30080396,31.65
B084ZSYV2M,0,14.99,41.496116,0.05070626,11.58
B077JG42KX,0,90.62,748.760799,23.43070136,70
B006SEQK42,0,113.91,6720.418034,54.2997906,87.99
B07WQBQ9MZ,0,57.5,279.1834275,6.1508898,44.41
B001VP6354,0,174.87,9987.565908,77.00076274,135
B01GV5V8YY,0,78.99,2107.331432,5.35943122,60.98
B01GW2HF98,0,78.99,2102.388512,12.0592714,60.98
B01H3YIYPS,0,78.99,2090.183772,11.49929792,60.98
B01H7HOT4G,0,78.99,2082.06762,11.45079628,60.98
B005CAIXOS,0,182.65,7359.641291,60.00093792,141
B07QMHCK21,0,41.44,86.1044407,2.7998674,31.99
B0716K3L5C,0,80.92,1190.328292,7.25099518,62.46
B07FQVGBMX,0,13.98,92.8780714,1.28088422,10.79
B003R2LFEI,0,139.95,8539.778625,27.8002582,108
B07CZLNJ46,0,75.16,558.4278787,4.08736548,58
B06Y2HFKB3,0,34.99,1259.102002,3.80076488,27
B084ZR3933,0,34.99,200.7069493,0.80909554,27
B085CG8H9H,0,34.99,195.7640296,0.78925396,27
B08FFPHKKH,0,34.99,154.9391743,0.80027706,27
B00EDTEIAM,0,120.16,4924.185424,47.509561,92.7
B007GE2XUS,0,8.83,124.7934665,2.03045502,6.81
B00QVVXDAG,0,79.99,3355.632239,39.94991902,61.69
B07F6XG3HZ,0,85.45,491.1187376,4.70024984,65.9
B00SUERV1O,0,39.99,3251.342736,13.999337,30.84
B01N5VH6KP,0,75.99,1464.751871,8.7302952,58.58
B000LXWHDY,0,251.68,12768.72104,85.98018,194
B00JUM42L2,0,132.34,4100.975711,48.90067622,102
B00JUM3Y16,0,139.99,4102.196185,18.45046478,107.89
B07D7HRL3Y,0,59.99,541.890456,3.08867262,46.23
B072FGLMCF,0,194.65,102.3367449,1.04939912,150
B00Q4MMUH4,0,85.99,3382.543691,14.6496999,66.25
B07GJK61HN,0,13.11,92.0847633,2.40083118,10.1
B0016J2N1S,0,329.99,11297.25656,53.25039148,254.21
B01DJHBVS0,0,78.17,2289.060011,30.35100354,60.2
B0083EQGIA,0,99.99,6246.507979,40.99931814,77
B07LBNHDKZ,0,159.99,400.1934246,5.65044106,123.2
B00HX0RTTK,0,289,4428.795028,17.89930978,222.53
B01MSZNERY,0,429.99,1562.328767,3.96170214,331.09
B071KHTXR4,0,399.99,1097.999434,3.91981436,307.99
B07SR17H9H,0,399.99,318.8488325,3.35984088,307.99
B06ZZ3XHX5,1,369.99,1238.048826,5.5005269,284.89
B0855BP5BN,0,149.99,198.6321435,2.20462,115.49
B00C4QG49E,0,129.99,5264.209481,9.38947658,100.09
B07GT1ZP4X,0,67.95,91.4745263,2.1605276,52.32
B01K8O373O,0,72.73,1854.083077,21.99990298,56
B0102P6D80,0,235.09,2956.293147,23.30062878,181
B07FFKBL2L,0,100.21,484.7112491,2.4912206,77.15
B07XC17DPM,0,64.95,275.0338159,0.87964338,50
B0007ZF5TE,0,12.99,39.1772154,0.110231,10
B07X85M681,0,12.99,20.748058,0.1322772,10
B00CXG3FCY,0,12.99,14.035451,0.14991416,10
B01DR2KBGK,0,116.45,2273.743062,15.99892734,89.64
B0755JC7ND,0,45.99,830.2884622,7.01730546,35.4
B07578VMBJ,0,14.62,101.1162709,2.44933282,11.25
B000LPG5US,0,14.92,38.5059547,0.98987438,11.48
B01LZQGBWB,1,67.57,1702.439183,7.12974108,51.99
B007JEJQP0,0,232.65,6338.775814,62.6993928,179
B07WNSK2BJ,0,15.35,279.4275223,0.98987438,11.81
B079W4D51L,0,51.99,652.2213056,11.60071044,40
B01BLQULG4,0,21.03,109.6595889,0.95019122,16.18
B071WWY29Z,0,64.99,1050.217877,21.19962592,50
B07C74TJKD,0,29.35,579.4810552,0.78925396,22.58
B07V3NXQV3,0,47.42,306.1559029,2.74916114,36.48
B07JKDS71Z,1,23.71,89.9489338,5.180857,18.24
B07CZPQQ4H,0,24.88,556.0479544,2.40083118,19.14
B00FXOFM6U,0,129.99,4705.659554,23.99949332,100
B06XS2TQ7V,0,18.42,103.6792663,4.57017726,14.17
B07NDYWBK2,0,81.43,378.2248926,4.31664596,62.64
B079RTGYM1,0,168.27,656.6760357,4.1998011,129.44
B07RKYS6M3,0,9.62,21.8464846,0.24912206,7.4
B07MPD2JQV,0,14.82,50.1004577,2.12084444,11.4
B08B7P7CKW,0,65.39,167.4490328,3.24960988,50.3
B08BJH3RG4,0,62.7,165.0691085,2.3368972,48.23
B08LL2TNMN,0,42.16,141.6360077,1.58953102,32.43
B07TJ98KDJ,0,89.3,311.22087,4.88984716,68.69
B07PDSQ4MK,0,59.31,365.5929867,1.00089748,45.62
B08BZF46HY,0,71.83,162.6281605,3.19890362,55.25
B08CTYFNWH,0,13.69,159.8210703,1.3668644,10.53
B08LPMWYSR,0,38.99,141.3919129,2.7998674,29.99
B000J3I90G,0,38.99,133.4588319,3.69935236,29.99
B07SW5VDL3,0,43.62,317.3842637,2.0282504,33.55
B08KSJCLQS,0,89.27,142.9175054,2.07013818,68.66
B01FVW3FKI,0,22.22,107.0355698,6.54992602,17.09
B072VPBB4T,0,23.86,949.2236535,1.00089748,18.35
B074PXWGDN,0,44.99,858.6644827,6.99085002,34.6
B089QWCVDC,0,12.34,169.2187201,0.76941238,9.49
B00WHIGFQQ,0,18.27,64.0138613,3.15040198,14.05
B004MMEHTC,0,144.84,7732.313027,33.94894338,111.38
B0182NKM5E,0,56.77,2596.985601,5.35061274,43.65
B082H894SM,0,63.74,220.905794,1.80999302,49
B00099YJ5Y,0,282,16135.94778,96.0001779,216.72
B003BUUPUG,0,89.79,8839.221921,34.94984086,69
B003C6PXKQ,0,163.99,8829.519153,64.99881146,126
B01GHHIVNW,1,89,2119.902314,38.28984016,68.38
B006WZNXBA,0,232.99,6659.577405,61.78006626,179
B01DJJWA56,0,162.61,2287.961584,17.59948146,124.91
B01NAH94ZS,0,103.99,1420.631736,7.6720776,79.87
B06XSW1ZHR,1,13.02,103.6182426,0.57099658,10
B002IPHGA2,0,221.35,9538.614547,67.020448,170
B01H0CFM3K,0,65.09,2098.910162,9.55041384,49.99
B004GXB6A0,0,180.99,7865.161622,75.66035378,139
B07VCG5DCX,0,22.86,299.7484144,10.031021,17.55
B082X41QHF,0,43.99,216.5731113,2.72931956,33.77
B073W81KJP,0,17.99,909.4362011,3.4502303,13.81
B01M3SFP23,0,140.54,1666.679294,11.60071044,107.87
B07H1GDDZG,0,30.88,448.8293135,1.60055412,23.7
B000VH5MRS,0,167.65,11980.722,58.90083254,128.65
B00ESVXSHY,0,261.69,4869.508189,59.2601856,200.76
B01N12D0A5,0,72.99,1511.801144,28.19929442,55.99
B01N16GHJD,0,72.99,1511.801144,28.19929442,55.99
B07NNSKRF6,0,29.99,375.1737076,1.99959034,23
B00TUY03QS,0,29.99,114.4804612,2.44933282,23
B002VWK3LQ,0,295.99,9112.791168,111.0004124,227
B06XJN9MDL,0,89.99,1299.255597,40.19904108,69
B06XY7XW19,0,89.99,1262.214211,41.59897478,69
B00757DYAY,0,89.99,124.9765376,40.00062528,69
B00JXDKUOQ,0,119.99,3997.357469,47.24059736,92
B008L5JK16,0,209.99,5953.228077,53.16882054,161
B0046XINUQ,0,269.99,8007.102748,84.6794542,207
B00EODBJUO,0,299.99,4884.397972,49.65024702,230
B000B8IEA4,0,167.31,15148.21817,48.94917786,128.25
B005ATNLF2,0,166.99,7363.973974,68.42920018,128
B012IYSEYE,0,180.18,2883.369825,13.65100704,138.11
B0859PN6XN,0,295.26,196.3742666,0.44974248,226.31
B01G9B3NPC,0,116.99,2134.303908,15.80051154,89.64
B01MU7RS8U,0,40.99,1540.360235,7.40972782,31.4
